H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;N_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
H_WALL;PIT;PIT;PIT;;;;;;;PIT;;PIT;;;;;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;;;;;;;;;;;;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;SPAWN;;;;;;;;;;;;SPAWN;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;SPAWN;;;;;;;;;;SPAWN;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;;SPAWN;;;;WALL;;;;SPAWN;;;;PIT;PIT;PIT;H_WALL
W_DOOR;;;;;;;;SPAWN;;;;;;SPAWN;;;;;;;;E_DOOR
H_WALL;PIT;PIT;PIT;;;;SPAWN;;;;WALL;;;;SPAWN;;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;SPAWN;;;;;;;;;;SPAWN;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;SPAWN;;;;;;;;;;;;SPAWN;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;;;;;;;;;;;;;;PIT;PIT;PIT;H_WALL
H_WALL;PIT;PIT;PIT;;;;;;;PIT;;PIT;;;;;;;PIT;PIT;PIT;H_WALL
H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;S_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
