H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;N_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;SPAWN;;;H_WALL
H_WALL;;;;;WALL;WALL;;;SPAWN;;;;;;;;;;;;;H_WALL
H_WALL;;;;SPAWN;WALL;SPAWN;;;;;;;;;SPAWN;;;;;;;H_WALL
H_WALL;;;WALL;WALL;WALL;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;;WALL;SPAWN;;;;;;;;;;;;;;;;;;H_WALL
W_DOOR;;;;;;;;;;;;;;SPAWN;;;;;;;;E_DOOR
H_WALL;;;;;;;;;;;;;;;;;;SPAWN;WALL;;;H_WALL
H_WALL;;;;;;;SPAWN;;;;;;;;;;WALL;WALL;WALL;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;SPAWN;WALL;SPAWN;;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;WALL;WALL;;;;;H_WALL
H_WALL;;;;SPAWN;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;S_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
