H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;N_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;WALL;WALL;WALL;WALL;WALL;WALL;;;;;;;;WALL;WALL;WALL;WALL;WALL;WALL;;H_WALL
H_WALL;;WALL;;;;DESTR;WALL;;;;;;;;WALL;DESTR;;;;WALL;;H_WALL
H_WALL;;WALL;;SPAWN;SPAWN;;WALL;;;;;;;;WALL;;SPAWN;SPAWN;;WALL;;H_WALL
H_WALL;;WALL;;;;;WALL;;;DESTR;;DESTR;;;WALL;;;;;WALL;;H_WALL
W_DOOR;;;;;;;;;;;SPAWN;;;;;;;;;;;E_DOOR
H_WALL;;WALL;;;;;WALL;;;DESTR;;DESTR;;;WALL;;;;;WALL;;H_WALL
H_WALL;;WALL;;SPAWN;SPAWN;;WALL;;;;;;;;WALL;;SPAWN;SPAWN;;WALL;;H_WALL
H_WALL;;WALL;DESTR;;;;WALL;;;;;;;;WALL;;;;DESTR;WALL;;H_WALL
H_WALL;;WALL;WALL;WALL;WALL;WALL;WALL;;;;;;;;WALL;WALL;WALL;WALL;WALL;WALL;;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;S_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
