H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;N_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;SPAWN;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;;;;;;;;;SPAWN;;SPAWN;;;;;;;;;;H_WALL
W_DOOR;;;;;;;;;;;SPAWN;;;;;;;;;;;E_DOOR
H_WALL;;;;;;;;;;SPAWN;;SPAWN;;;;;;;;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;PIT;;;H_WALL
H_WALL;;;;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;;;SPAWN;;;;;;;;;;;;;;;;;;;H_WALL
H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;S_DOOR;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL;H_WALL
